Title;Subtitle;Image;Standart Price;Discount Price;Discount;Messaning
Nike Sportswear Tech Fleece;Big Kids' (Boys') Winterized Full-Zip Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bdb3ef74-f091-4e37-8cb9-d1563240b672/sportswear-tech-fleece-big-kids-boys-winterized-full-zip-hoodie-XhTDSq.png;$120;$65.97;45%;
Nike Trophy;Big Kids' (Boys') Training Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/401185d0-e518-45e9-a572-2400c4782c55/trophy-big-kids-boys-training-shorts-KqMsBQ.png;$20;$10.97;45%;
Nike Therma-FIT;Men's Tapered Fitness Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/17a89dda-0f8e-41e9-b14a-d58c9c0a5e4a/therma-fit-mens-tapered-fitness-pants-L6rQWH.png;$70;$42.97;39%;Sustainable Materials
Nike FE/NOM Flyknit;Women's High-Support Non-Padded Sports Bra;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/366b240e-b3d4-4bab-8841-9190f991607b/fe-nom-flyknit-womens-high-support-non-padded-sports-bra-eoTVDqL3.png;$80;$46.97;41%;
Nike Dri-FIT Legend;Big Kids' (Boys') T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/19e9c7a6-4bb9-448f-8932-629348289174/dri-fit-legend-big-kids-boys-t-shirt-N1RZPQ.png;$25;$14.97;40%;Sustainable Materials
Nike Dri-FIT Essential Cotton Stretch;Men's Boxer Briefs (3-Pack);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3c320b0c-ffed-41e4-b8e5-5c137aea19fb/dri-fit-essential-cotton-stretch-mens-boxer-briefs-3-pack-5lnc3h.png;$42.50;$28.97;32%;
Nike Pro Heist;Big Kids' (Boys') Baseball Slider Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/vwzbsq4vadstsjnxofhn/pro-heist-big-kids-boys-baseball-slider-shorts-yB2l7d.png;$30;$22.97;23%;
Nike Dri-FIT Swoosh;Women's Medium-Support 1-Piece Pad Sports Bra;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/kxbsg8yrlgditnsyo3cv/dri-fit-swoosh-womens-medium-support-1-piece-pad-sports-bra-sNSkxf.png;$40;$22.97;43%;Best Seller
Nike Pro Dri-FIT Flex;"Men's 6"" Training Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0487961d-c6b6-407c-8afa-3f062986810c/pro-dri-fit-flex-mens-6-training-shorts-B9R0FQ.png;$68;$44.97;34%;Sustainable Materials
Nike College (Grambling State);Women's Crew-Neck Sweatshirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/7fc6db52-1e32-4656-b2b1-dc885ace4eee/grambling-state-womens-crew-neck-sweatshirt-Tpmhp2.png;$65;$55.97;14%;
Nike Pro Dri-FIT;Men's 3/4 Tights;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/7c202494-3814-4036-a0f5-5c010ed9f2ea/pro-dri-fit-mens-3-4-tights-btNG9H.png;$32;$25.97;19%;Sustainable Materials
Nike Sportswear Essential;Big Kids' (Girls') Printed Leggings;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2f7197db-20a7-4a45-93a1-99fa0dfc25b5/sportswear-essential-big-kids-girls-printed-leggings-pHPvwB.png;$35;$24.97;29%;
Nike Dri-FIT Multi+;Big Kids' (Boys') Graphic Training Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/906b28ef-bb25-463e-9ea6-6881182cec71/dri-fit-multi-big-kids-boys-graphic-training-top-dFRNMp.png;$30;$26.97;10%;Sustainable Materials
Nike Dri-FIT Multi+;Big Kids' (Boys') Printed Training Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/298db76a-16d0-42a2-b73a-419acfff0956/dri-fit-multi-big-kids-boys-printed-training-top-SGQmXM.png;$35;$30.97;12%;Sustainable Materials
Nike Dri-FIT Victory;Men's Golf Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e164ecbe-034a-4835-8507-fb891e0647ba/dri-fit-victory-mens-golf-pants-P662KF.png;$80;$64.97;19%;
Nike Yoga Therma-FIT Luxe;Women's Top (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/562659ce-7e52-4681-a414-7fe9984da4f4/yoga-therma-fit-luxe-womens-top-plus-size-M7flm8.png;$140;$72.97;48%;Sustainable Materials
Nike Sportswear;Big Kids' JDI T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/245d38d6-c5c9-4c8d-9ae0-d9a6c39aef6b/sportswear-big-kids-jdi-t-shirt-1D0M36.png;$20;$17.97;10%;
Jordan Flight;Women's Graphic T-Shirt (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ca968577-50d2-4f6f-b15e-dec40fb502b4/jordan-flight-womens-graphic-t-shirt-plus-size-XmgFT1.png;$50;$31.97;36%;
Nike;Women's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/57c1b107-f15c-4355-9b61-ebe7bff38233/womens-t-shirt-WGW0Cj.png;$25;$21.97;12%;
Nike Dri-FIT One Luxe;Women's Twist Cropped Short-Sleeve Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/71cc4081-0449-48d8-9f60-99ca883e5c75/dri-fit-one-luxe-womens-twist-cropped-short-sleeve-top-70g7sF.png;$58;$35.97;38%;Sustainable Materials
Nike Sportswear Tech Fleece;Men's Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/66291806-99f2-44d7-bf1e-2b0934e6e0cb/sportswear-tech-fleece-mens-shorts-8sXggV.png;$75;$63.97;15%;
Nike Culture of Basketball;Big Kids' (Boys') Warm-Up Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e7e274d3-1dac-4651-9578-cb119bd20332/culture-of-basketball-big-kids-boys-warm-up-shirt-Nz1jsM.png;$62;$38.97;37%;
Nike Dri-FIT ADV Tiger Woods;Men's Golf Polo;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b4dee0f9-3efb-4227-a4e7-d88ab615a9c7/dri-fit-adv-tiger-woods-mens-golf-polo-F3XBC8.png;$95;$85.97;10%;
Nike Therma-FIT;Big Kids' (Boys') Printed Pullover Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0118157e-1c28-4bf3-96ff-19932fdb12b4/therma-fit-big-kids-boys-printed-pullover-hoodie-7WvPz4.png;$52;$26.97;48%;
Nike Dri-FIT Legend;Men's Long-Sleeve Fitness Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ff78506a-5662-4369-9278-057836e4f538/dri-fit-legend-mens-long-sleeve-fitness-top-StC1Ng.png;$35;$29.97;14%;Sustainable Materials
Nike Max90;Men's Allover Print Basketball T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e42337a9-078f-4b43-8f3e-003783acc761/max90-mens-allover-print-basketball-t-shirt-B0KBJ8.png;$40;$34.97;13%;
Nike Dri-FIT Performance Select Short Sleeve Top;Toddler Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4fe4a2b2-ac44-462b-9851-8d5a17ee0d2c/dri-fit-performance-select-short-sleeve-top-toddler-top-gjFxT1.png;$28;$18.97;32%;
Nike Element;Women's Running Crew (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0e526eb6-519c-41cd-b842-85ed102d85c8/element-womens-running-crew-plus-size-D2r5rc.png;$58;$37.97;35%;Sustainable Materials
Jordan Essentials;Women's Fleece Hoodie (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/68c399be-8e2d-4fa1-81b2-68653a90984f/jordan-essentials-womens-fleece-hoodie-plus-size-J9Pgqw.png;$90;$45.97;49%;
Nike Dri-FIT One Elastika;Women's Standard Fit Tank;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/7b04febf-e697-41da-b9b1-bbfc268f4617/dri-fit-one-elastika-womens-standard-fit-tank-Xp1S5p.png;$35;$24.97;29%;Sustainable Materials
Nike Pro Dri-FIT;Men's Slim Fit Short-Sleeve Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f9826e9b-a540-4d1f-bb6f-70e1c51759c3/pro-dri-fit-mens-slim-fit-short-sleeve-top-H7B5f3.png;$28;$22.97;18%;Sustainable Materials
Nike Dri-FIT Standard Issue;Men's Basketball Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/cf93894a-79f2-418a-b28e-6c366289e3e1/dri-fit-standard-issue-mens-basketball-pants-zxJr6c.png;$100;$56.97;43%;
Nike Dri-FIT One;Women's Printed Training Tank;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ad388bdc-7e8e-4119-b65f-ca244a26e46c/dri-fit-one-womens-printed-training-tank-NLN8Tx.png;$40;$26.97;33%;Sustainable Materials
Nike Air Essential;Big Kids' (Girls') Mid-Rise Leggings (Extended Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/97a82e35-52df-40f0-b7ef-859bda02a5e3/air-essential-big-kids-girls-mid-rise-leggings-extended-size-nwGfnC.png;$40;$26.97;33%;
Nike Yoga Dri-FIT;Womens 7/8 Fleece Joggers;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ead12eb4-7f5a-4aca-920e-a76f6a53a13e/yoga-dri-fit-womens-7-8-fleece-joggers-Scph0t.png;$68;$57.97;15%;Sustainable Materials
Nike Sportswear Phoenix Fleece;Women's Over-Oversized Crewneck Sweatshirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/392eb259-8ee4-4e1c-97fb-e25bf509f57e/sportswear-phoenix-fleece-womens-over-oversized-crewneck-sweatshirt-Wj2Rd6.png;$65;$55.97;14%;Best Seller
Nike Sportswear;Big Kids' (Boys') Cargo Shorts (Extended Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b53ed22e-595e-4e6b-a0b6-be0e004a01cb/sportswear-big-kids-boys-cargo-shorts-extended-size-n43Z7s.png;$35;$29.97;14%;
Nike Therma-FIT One;Women's Long-Sleeve Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/051a5eb8-85ee-4df7-bd6d-ddca80c29d87/therma-fit-one-womens-long-sleeve-top-BCqFSK.png;$50;$38.97;22%;
Nike Sportswear Club Fleece;Big Kids' (Boys') Pullover Hoodie (Extended Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/90cf2d46-c03c-4e82-b0ed-c3f6e98ab78b/sportswear-club-fleece-big-kids-boys-pullover-hoodie-extended-size-XrCvKR.png;$45;$26.97;40%;
Jordan Jumbo Jumpman Shorts Set;Toddler Set;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9c9b0807-2f82-40aa-a812-31b9eb70fe66/jordan-jumbo-jumpman-shorts-set-toddler-set-k7DgFn.png;$44;$33.97;23%;
Jordan Flight;Women's Velour Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bde85d98-0969-4813-8f3c-fa59dffd399a/jordan-flight-womens-velour-pants-tPlb95.png;$110;$88.97;19%;
Nike Yoga;Men's Dri-FIT Pullover;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/99930d0a-1dda-464a-b693-9e80cdc2bc23/yoga-mens-dri-fit-pullover-lm5WSd.png;$100;$85.97;14%;Sustainable Materials
Nike Sportswear Max90;Men's T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b198f2c4-b0ff-437e-a8ea-bb06c1e7e2fa/sportswear-max90-mens-t-shirt-r62qvD.png;$45;$29.97;33%;
Nike Dri-FIT Swoosh Fly;Women's 1/4 Zip Basketball Sweatshirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/509fe330-6538-4bf5-9a58-e19fc0c8721e/dri-fit-swoosh-fly-womens-1-4-zip-basketball-sweatshirt-2hj9Z6.png;$100;$75.97;24%;
Nike Air;Women's Dress;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/043aab68-7832-409e-9fee-d28cafafa337/air-womens-dress-wjj6n3.png;$65;$40.97;37%;
Nike Sportswear Phoenix Fleece;Women's High-Waisted Loose-Fit Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f1d9df1f-23a0-416e-9351-f5f114ad7c2f/sportswear-phoenix-fleece-womens-high-waisted-loose-fit-shorts-ZrGbkl.png;$55;$44.97;18%;
Nike Sportswear Club Fleece;Women's Mid-Rise Joggers (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/7dbe829d-454f-424d-8169-b8c0772c0d0a/sportswear-club-fleece-womens-mid-rise-joggers-plus-size-HlwZXF.png;$50;$32.97;34%;
Nike Sportswear Club Fleece;Women's Pullover Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/645c37e0-2256-41fb-922a-d51ef38463fe/sportswear-club-fleece-womens-pullover-hoodie-8xlf9p.png;$60;$51.97;13%;Best Seller
Nike Essential;Women's Cheeky Swim Bottom;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/cafbdea0-1be4-48d6-8878-5a8b2d80ac96/essential-womens-cheeky-swim-bottom-VB3spm.png;$40;$34.97;13%;Sustainable Materials
Nike;Little Kids' Air Warm-Up Set;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c684c575-d9dd-40fb-aefb-bc8c8b6c0b2b/little-kids-air-warm-up-set-f9wDv5.png;$85;$65.97;22%;
Nike Dri-FIT Legend;Men's Fitness T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2535e95d-9b04-418a-b436-3e4136515dcd/dri-fit-legend-mens-fitness-t-shirt-JmKL0d.png;$30;$24.97;17%;Best Seller
Nike Dri-FIT Multi+;Big Kids' (Boys') Training Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/217a379b-4bc2-4981-b103-ec0228896d77/dri-fit-multi-big-kids-boys-training-top-DLXjkL.png;$25;$21.97;12%;Sustainable Materials
Nike Pro Dri-FIT;Women's Cropped Tank;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/66168e27-7af4-45ea-9b83-6dc443f49c1c/pro-dri-fit-womens-cropped-tank-clWpVJ.png;$45;$26.97;40%;Sustainable Materials
Nike One (M);"Women's 7"" Biker Shorts (Maternity)";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1cc28798-3c33-4efc-96e4-2f26beb0b68a/one-m-womens-7-biker-shorts-maternity-XXLQC7.png;$40;$24.97;38%;Sustainable Materials
Michigan State;Men's Nike Dri-FIT College Hooded Long-Sleeve T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bf9b50bb-daba-43d3-be43-cd3c6e2048ff/michigan-state-mens-dri-fithooded-long-sleeve-t-shirt-0KxtrT.png;$52;$40.97;21%;Sustainable Materials
Nike Stride;"Men's Dri-FIT 5"" Hybrid Running Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2d989cc9-630c-4010-b44a-4d8634487ec5/stride-mens-dri-fit-5-hybrid-running-shorts-7k3kcX.png;$65;$55.97;14%;Sustainable Materials
Netherlands 2022 Stadium Away;Big Kids' Soccer Jersey;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/15af79f9-e2e2-458a-bd97-7ed00c62a438/netherlands-2022-stadium-away-big-kids-soccer-jersey-jChLSh.png;$70;$55.97;20%;Sustainable Materials
Nike Tempo;Women's Brief-Lined Running Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e6e7bd7a-ea02-46b9-af32-285e279b0a5a/tempo-womens-brief-lined-running-shorts-bkTvwgv0.png;$32;$25.97;19%;Sustainable Materials
Jordan Jumpman Static Mesh Shorts Set;Little Kids' Set;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/be54106f-7b9c-481e-8190-ebffa39f0b44/jordan-jumpman-static-mesh-shorts-set-little-kids-set-gCvg2B.png;$40;$30.97;23%;
Nike Flex Stride;"Men's 5"" 2-In-1 Running Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c22d13b0-f268-4016-8d62-f3ef1428e6f3/flex-stride-mens-5-2-in-1-running-shorts-mRSgSF.png;$55;$46.97;15%;Sold Out
Nike Dri-FIT Indy Icon Clash;Big Kids' (Girls') Sports Bra (Extended Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5f9821f8-a65c-40f8-aa8b-509fbf54b226/dri-fit-indy-icon-clash-big-kids-girls-sports-bra-extended-size-d3ZJhl.png;$30;$23.97;20%;Sustainable Materials
Nike Sportswear Club Fleece;Big Kids' (Boys') Full-Zip Winterized Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d1afd029-c423-4b54-958b-ed72a1f71347/sportswear-club-fleece-big-kids-boys-full-zip-winterized-hoodie-1HtXZc.png;$60;$29.97;50%;Sustainable Materials
Nike Sportswear Club Fleece;Men's Graphic Pullover Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/7541a543-b0e3-44bc-88a8-9a3f4b27f819/sportswear-club-fleece-mens-graphic-pullover-hoodie-R9w74B.png;$60;$51.97;13%;Best Seller
Nike Epic Luxe;Women's Mid-Rise 7/8 Pocket Running Leggings;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/54e16e0e-0f77-4479-bbb9-6644bd1650e8/epic-luxe-womens-mid-rise-7-8-pocket-running-leggings-PL08HN.png;$110;$56.97;48%;
Nike Sportswear Cool After School Tee;Little Kids' T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6473847d-d89a-4b8d-a15a-34a2c55f37a5/sportswear-cool-after-school-tee-little-kids-t-shirt-2PWt00.png;$25;$20.97;16%;
Nike Dri-FIT Tempo Icon Clash;Women's Running Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dc1d81f1-8ce7-497d-974d-406bf2156dbb/dri-fit-tempo-icon-clash-womens-running-shorts-gHV3Vj.png;$38;$29.97;21%;Sustainable Materials
Nike;T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/df802008-d5bd-4237-84c7-99b3478ed99b/t-shirt-C84ZBG.png;$45;$36.97;18%;
Nike Sportswear Swoosh;Women's Plush Jacket;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4d87c285-3d60-47c4-9d1c-7c6f7991e880/sportswear-swoosh-womens-plush-jacket-68L2rT.png;$145;$106.97;26%;
Nike College Dri-FIT Mantra 365 (Georgia);Women's Long-Sleeve T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/717721ec-50f4-4545-905a-018d74af4bcf/dri-fit-mantra-365-georgia-womens-long-sleeve-t-shirt-2Pfkk4.png;$40;$23.97;40%;
Army;Men's Nike Dri-FIT College Tank T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e24d8300-bb1f-4027-954d-88bc4f32ed54/army-mens-dri-fittank-t-shirt-3V5b2K.png;$35;$29.97;14%;
Jordan Outside the Lines Long Romper;Baby (12-24M) Romper;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6393d8ca-3051-4474-ba90-532f7ee3d43a/jordan-outside-the-lines-long-romper-baby-12-24m-romper-m7Mf9w.png;$32;$24.97;22%;
Nike Sportswear;Big Kids' Reversible Tunic;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/80c357b1-2228-415f-8145-d0259b2ce343/sportswear-big-kids-reversible-tunic-7mKXJB.png;$60;$51.97;13%;Sustainable Materials
Nike Air Essentials;Big Kids' (Girls') Leggings;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/555bbb37-21b8-4be4-873d-eb3ec55e35e2/air-essentials-big-kids-girls-leggings-xKCb6b.png;$35;$17.97;49%;
Nike Dri-FIT DNA+;Men's Basketball Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/664a7fdb-6796-4a92-b809-2f20c6175686/dri-fit-dna-mens-basketball-shorts-GhvXS4.png;$70;$56.97;19%;
Nike Sportswear;Women's Fleece Shorts;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/106c9766-c8cd-4be3-8653-2e87cc2397d0/sportswear-womens-fleece-shorts-2b1TSq.png;$70;$37.97;46%;
Jordan;Baby (0-9M) Full-Zip Coverall;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5aca01d9-a42a-481d-a847-9fc6371ac413/jordan-baby-0-9m-full-zip-coverall-T6BhGr.png;$35;$24.97;29%;
Nike Sportswear Tech Fleece;Men's Crew Sweatshirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/059d1244-0b40-4f99-a1dd-902192e90dee/sportswear-tech-fleece-mens-crew-sweatshirt-pfjm2W.png;$100;$85.97;14%;
Nike Pro Dri-FIT;Big Kids' (Girls') Leggings;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/440178c0-65d5-4075-ba27-f0eaca279196/pro-dri-fit-big-kids-girls-leggings-sZVcF8.png;$45;$29.97;33%;Sustainable Materials
Nike x MMW;Women's Long-Sleeve Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/60be7d28-b545-4ea3-8934-2ee714679076/mmw-womens-long-sleeve-top-lVh30r.png;$150;$105.97;29%;Sustainable Materials
Nike Yoga Luxe Dri-FIT;Women's Long-Sleeve Ribbed Top (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/26ea169d-e0ee-401d-b35d-b1720c47a025/yoga-luxe-dri-fit-womens-long-sleeve-ribbed-top-plus-size-LDH0LH.png;$60;$35.97;40%;Sustainable Materials
Nike SB;Men's Long-Sleeve Skate T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6ccb9326-23f2-4ba2-8960-7d1e40629cd1/sb-mens-long-sleeve-skate-t-shirt-5C1Prs.png;$50;$32.97;34%;
Nike College (Oregon) Home;Men's Game Football Jersey;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/168525d1-7a52-4998-b3b1-d46d6f66d608/oregon-home-mens-game-football-jersey-2KmC8X.png;$105;$63.97;39%;Sustainable Materials
Nike;Men's Square Leg Swim Jammer;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/sharaucor628g3xtfja9/mens-square-leg-swim-jammer-qmqtgm.png;$56;;;
Paris Saint-Germain;Women's Fleece Pullover Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9914a72e-b0b0-4467-a02f-44644a4aa973/paris-saint-germain-womens-fleece-pullover-hoodie-NSRhwB.png;$85;$72.97;14%;
Jordan Brooklyn;Women's Fleece Pullover;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f0ee745e-384d-4d73-aacd-58936223f760/jordan-brooklyn-womens-fleece-pullover-rcqvNK.png;$80;$64.97;19%;
Nike College (Clark Atlanta);Women's Boxy T-Shirt;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f19b1ff6-903f-403c-897b-cc03ecca2b64/clark-atlanta-womens-boxy-t-shirt-dhLNlm.png;$35;$29.97;14%;
Nike Sportswear Tech Pack;Men's Lined Woven Pants;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5e7777ff-59c3-48fa-a01e-d11bc410a4e9/sportswear-tech-pack-mens-lined-woven-pants-0DNDkX.png;$165;$107.97;35%;Sustainable Materials
Nike SB;Fleece Pullover Skate Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d8570b96-9e2f-4b8a-ab2a-3d18a9159a7a/sb-fleece-pullover-skate-hoodie-sSDNnR.png;$110;$93.97;15%;
Nike Sportswear;Big Kids' (Girls') Pullover Hoodie (Extended Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e6d97634-42c9-4a96-b0d5-a843bd9fa237/sportswear-big-kids-girls-pullover-hoodie-extended-size-wmCDmN.png;$45;$38.97;13%;
Nike Sportswear;Big Kids' (Girls') Printed Fleece Hoodie;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3987bc77-777a-4e5e-a5b3-46a4a2ca277a/sportswear-big-kids-girls-printed-fleece-hoodie-zcWdJq.png;$50;$31.97;36%;
Nike Indy;Women's Light-Support Padded V-Neck Sports Bra (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fb2dca2c-f1dd-4600-94b7-15e78f44ba27/indy-womens-light-support-padded-v-neck-sports-bra-plus-size-V9ZPw1.png;$38;$24.97;34%;Sustainable Materials
Nike Pro Dri-FIT Flex Vent Max;"Men's 8"" Training Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1fc7980d-e0e0-4bda-a5d2-95ddce18546d/pro-dri-fit-flex-vent-max-mens-8-training-shorts-JTz2FS.png;$53;$31.97;40%;Sustainable Materials
Nike Dri-FIT Run Division Challenger;"Men's 7"" Brief-Lined Running Shorts";https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9314d338-6f75-4854-ad70-596fdcc5c480/dri-fit-run-division-challenger-mens-7-brief-lined-running-shorts-NQXK7c.png;$50;$42.97;14%;Sustainable Materials
Nike Sportswear Tech Fleece;Men's 1/2-Zip Top;https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c6b7e2ff-0f49-473c-9e0f-a6b8d6e35175/sportswear-tech-fleece-mens-1-2-zip-top-GgF0LM.png;$120;$68.97;43%;Sustainable Materials
Nike Yoga Luxe;Women's Cropped Fleece Hoodie (Plus Size);https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/006f204e-940e-4c4b-9a77-12d250e57136/yoga-luxe-womens-cropped-fleece-hoodie-plus-size-P1VxLG.png;$95;$53.97;43%;
